transaction_id,customer_id,transaction_date,amount,payment_method
7462,1009,2024-02-21,682.94,NetBanking
7463,1010,2024-05-01,1346.91,NetBanking
7464,1010,2024-05-26,854.09,UPI
7465,1011,2023-12-12,660.86,NetBanking
7466,1012,2024-07-01,311.05,NetBanking
7467,1012,2024-09-03,291.76,Wallet
7468,1013,2025-01-31,252.56,UPI
7469,1014,2023-04-19,300.68,UPI
7470,1014,2023-05-16,275.61,UPI
7471,1014,2023-06-23,220.32,Wallet
7472,1014,2023-07-18,282.04,Wallet
7473,1014,2023-09-18,296.33,Card
7474,1014,2023-10-14,334.55,UPI
7475,1014,2023-11-18,309.69,NetBanking
7476,1014,2023-12-23,323.65,Wallet
7477,1014,2024-01-22,253.69,Card
7478,1014,2024-03-11,304.29,NetBanking
7479,1014,2024-05-11,304.71,UPI
7480,1015,2024-07-17,581.32,Card
7481,1015,2024-08-26,601.02,NetBanking
7482,1016,2023-03-26,334.85,Card
7483,1016,2023-04-30,248.51,Card
7484,1016,2023-05-29,278.97,NetBanking
7485,1016,2023-06-30,313.55,UPI
7486,1016,2023-07-23,251.7,UPI
7487,1016,2023-08-19,294.63,Card
7488,1016,2023-09-18,269.39,Card
7489,1016,2023-10-19,308.4,Card
7490,1016,2023-11-22,247.94,Card
7491,1017,2023-05-21,598.5,Wallet
7492,1017,2023-06-22,552.69,Wallet
7493,1017,2023-07-12,563.85,UPI
7494,1017,2023-08-12,574.62,Card
7495,1017,2023-09-14,637.12,Card
7496,1017,2023-10-17,781.78,UPI
7497,1017,2023-11-18,547.11,Wallet
7498,1017,2023-12-18,563.89,Wallet
7499,1017,2024-01-19,494.78,Wallet
7500,1018,2025-03-10,311.39,Card
7501,1018,2025-04-07,318.54,Card
7502,1018,2025-05-10,303.09,NetBanking
7503,1018,2025-07-05,297.92,Card
7504,1018,2025-08-08,303.22,Card
7505,1018,2025-09-09,282.38,UPI
7506,1018,2025-10-06,259.2,UPI
7507,1018,2025-11-07,331.79,Wallet
7508,1018,2025-12-07,248.15,NetBanking
7509,1019,2025-06-26,794.85,Wallet
7510,1019,2025-07-21,1171.66,Wallet
7511,1019,2025-08-17,973.69,Card
7512,1019,2025-09-27,1154.88,UPI
7513,1019,2025-10-17,1185.19,UPI
7514,1019,2025-11-25,1211.52,Wallet
7515,1019,2025-12-17,822.74,Card
7516,1019,2026-01-23,866.43,UPI
7517,1019,2026-02-21,797.15,Card
7518,1019,2026-03-22,878.45,UPI
7519,1020,2023-05-21,345.37,Wallet
7520,1020,2023-06-17,263.57,NetBanking
7521,1020,2023-09-17,273.28,Wallet
7522,1020,2023-10-17,222.27,NetBanking
7523,1020,2023-11-17,304.28,Wallet
7524,1020,2023-12-14,286.48,Card
7525,1020,2024-01-17,298.98,UPI
7526,1021,2023-07-07,248.86,NetBanking
7527,1021,2023-08-13,257.96,NetBanking
7528,1021,2023-09-12,300.36,NetBanking
7529,1021,2023-11-10,286.24,Card
7530,1021,2023-11-30,263.49,Wallet
7531,1022,2024-02-08,885.27,NetBanking
7532,1022,2024-03-12,943.42,Card
7533,1022,2024-04-08,884.12,Card
7534,1022,2024-05-11,1122.06,Wallet
7535,1022,2024-07-09,988.28,Wallet
7536,1022,2024-08-10,984.65,Wallet
7537,1022,2024-09-04,1001.13,UPI
7538,1023,2023-11-26,304.29,NetBanking
7539,1023,2024-03-04,309.37,NetBanking
7540,1024,2025-03-30,232.15,Wallet
7541,1024,2025-05-03,262.5,Card
7542,1025,2024-05-23,558.27,NetBanking
7543,1025,2024-06-21,468.88,UPI
7544,1025,2024-07-21,540.89,Wallet
7545,1025,2024-08-23,502.86,UPI
7546,1025,2024-09-22,627.65,Wallet
7547,1025,2024-10-24,708.36,Wallet
7548,1025,2024-11-25,719.04,NetBanking
7549,1025,2024-12-24,613.01,Card
7550,1025,2025-03-21,633.56,Wallet
7551,1025,2025-04-23,600.24,Card
7552,1025,2025-06-26,597.4,Card
7553,1025,2025-07-18,717.15,Wallet
7554,1026,2025-05-10,527.33,Wallet
7555,1026,2025-05-31,618.79,Card
7556,1026,2025-08-01,544.21,NetBanking
7557,1026,2025-10-06,577.72,Card
7558,1026,2025-11-03,637.39,Card
7559,1026,2025-11-28,527.85,Wallet
7560,1026,2026-01-05,469.88,NetBanking
7561,1026,2026-02-03,516.23,UPI
7562,1026,2026-03-07,646.58,Wallet
7563,1026,2026-04-05,597.67,Card
7564,1026,2026-05-01,609.17,NetBanking
7565,1027,2023-03-20,617.83,Wallet
7566,1027,2023-05-10,589.32,Wallet
7567,1027,2023-06-12,730.22,Card
7568,1027,2023-07-12,647.23,Card
7569,1027,2023-08-18,727.94,Card
7570,1027,2023-09-17,543.74,Wallet
7571,1027,2023-10-15,565.3,Card
7572,1027,2023-11-12,627.89,Card
7573,1027,2024-02-14,566.81,Wallet
7574,1027,2024-03-09,563.74,UPI
7575,1028,2024-07-05,276.29,UPI
7576,1028,2024-08-09,378.24,Wallet
7577,1028,2024-08-30,374.86,NetBanking
7578,1028,2024-10-06,360.2,Wallet
7579,1028,2024-11-03,288.62,Wallet
7580,1028,2024-12-06,279.55,Wallet
7581,1028,2025-01-05,258.59,UPI
7582,1028,2025-01-25,212.17,UPI
7583,1028,2025-02-28,314.79,Card
7584,1028,2025-04-04,293.69,Card
7585,1028,2025-05-28,298.0,UPI
7586,1029,2025-02-16,259.78,NetBanking
7587,1029,2025-03-23,348.54,Wallet
7588,1029,2025-04-20,334.04,NetBanking
7589,1029,2025-05-19,306.26,NetBanking
7590,1029,2025-06-23,367.99,UPI
7591,1029,2025-07-15,265.84,NetBanking
7592,1029,2025-08-18,308.51,UPI
7593,1029,2025-09-11,297.89,Card
7594,1029,2025-10-20,313.25,Card
7595,1030,2023-03-04,276.7,UPI
7596,1030,2023-03-28,336.01,NetBanking
7597,1030,2023-04-24,253.28,Card
7598,1030,2023-06-03,326.49,UPI
7599,1030,2023-06-28,316.09,Card
7600,1030,2023-07-30,312.93,UPI
7601,1030,2023-08-21,272.46,NetBanking
7602,1030,2023-09-30,314.0,Wallet
7603,1030,2023-10-27,299.2,Card
7604,1030,2023-11-22,274.87,Wallet
7605,1031,2024-04-03,329.64,NetBanking
7606,1031,2024-04-28,309.03,NetBanking
7607,1031,2024-06-02,255.64,UPI
7608,1031,2024-07-03,324.09,Card
7609,1031,2024-07-27,311.96,Wallet
7610,1031,2024-08-29,276.75,UPI
7611,1031,2024-09-23,267.58,Wallet
7612,1031,2024-10-23,269.69,Wallet
7613,1031,2024-11-28,243.08,Card
7614,1031,2024-12-27,308.98,UPI
7615,1032,2023-07-24,1006.78,NetBanking
7616,1032,2023-08-29,944.15,Card
7617,1032,2023-10-22,1013.6,NetBanking
7618,1032,2023-11-29,1017.47,NetBanking
7619,1032,2024-01-01,923.58,Wallet
7620,1032,2024-01-22,849.75,NetBanking
7621,1032,2024-02-26,1164.44,NetBanking
7622,1032,2024-03-27,1380.61,UPI
7623,1033,2023-05-13,513.15,Card
7624,1033,2023-07-16,500.78,NetBanking
7625,1033,2023-08-10,514.7,Card
7626,1033,2023-09-10,464.41,NetBanking
7627,1033,2023-11-10,571.82,NetBanking
7628,1033,2023-12-07,516.39,Wallet
7629,1033,2024-01-10,669.44,Wallet
7630,1033,2024-01-31,699.02,Card
7631,1033,2024-03-09,693.19,Card
7632,1033,2024-04-09,646.85,Wallet
7633,1033,2024-05-05,599.4,UPI
7634,1033,2024-06-02,824.94,Card
7635,1034,2025-01-19,233.33,Card
7636,1034,2025-02-24,272.94,Wallet
7637,1034,2025-03-19,361.76,UPI
7638,1034,2025-06-24,287.76,Card
7639,1034,2025-07-21,357.67,UPI
7640,1034,2025-08-14,304.99,NetBanking
7641,1034,2025-09-20,317.78,UPI
7642,1034,2025-10-22,327.29,UPI
7643,1035,2023-02-15,498.02,NetBanking
7644,1035,2023-03-23,683.98,Card
7645,1035,2023-04-24,615.89,Card
7646,1035,2023-05-21,591.07,UPI
7647,1035,2023-07-15,658.11,Card
7648,1035,2023-08-14,603.91,Wallet
7649,1035,2023-09-18,549.86,UPI
7650,1035,2023-10-21,649.79,Wallet
7651,1036,2025-01-25,295.82,UPI
7652,1036,2025-02-23,300.76,Card
7653,1036,2025-03-28,304.22,Card
7654,1036,2025-05-02,271.87,Wallet
7655,1036,2025-05-23,311.91,NetBanking
7656,1036,2025-06-30,304.02,UPI
7657,1036,2025-07-26,318.11,UPI
7658,1036,2025-09-21,281.24,UPI
7659,1036,2025-11-20,304.18,NetBanking
7660,1036,2025-12-24,228.4,Wallet
7661,1036,2026-01-23,344.51,Card
7662,1036,2026-02-22,226.7,UPI
7663,1036,2026-03-19,302.62,UPI
7664,1036,2026-04-21,388.08,Card
7665,1037,2025-06-03,885.34,UPI
7666,1037,2025-07-02,1057.8,UPI
7667,1037,2025-08-11,877.87,NetBanking
7668,1037,2025-09-08,957.67,UPI
7669,1037,2025-10-06,1063.87,Wallet
7670,1038,2023-04-30,235.67,UPI
7671,1038,2023-05-21,316.17,Wallet
7672,1038,2023-06-25,254.75,Wallet
7673,1038,2023-07-21,291.09,Wallet
7674,1039,2025-02-10,263.27,NetBanking
7675,1039,2025-03-09,303.97,Card
7676,1039,2025-04-10,298.48,UPI
7677,1039,2025-05-06,359.01,NetBanking
7678,1039,2025-05-30,313.26,Card
7679,1039,2025-07-05,308.12,NetBanking
7680,1039,2025-08-03,250.91,NetBanking
7681,1039,2025-09-04,337.23,NetBanking
7682,1039,2025-09-28,307.07,Card
7683,1039,2025-10-28,287.65,Card
7684,1039,2025-11-27,263.06,Wallet
7685,1039,2026-01-03,331.84,Wallet
7686,1039,2026-02-05,293.59,Card
7687,1039,2026-03-02,296.23,Wallet
7688,1039,2026-03-27,284.42,NetBanking
7689,1039,2026-05-01,236.17,Wallet
7690,1039,2026-05-26,320.0,Card
7691,1040,2024-11-04,699.33,Card
7692,1040,2024-12-02,757.92,Wallet
7693,1040,2025-01-03,613.59,Wallet
7694,1040,2025-01-23,614.66,UPI
7695,1040,2025-03-27,565.67,NetBanking
7696,1040,2025-04-30,531.08,NetBanking
7697,1040,2025-05-28,639.92,NetBanking
7698,1040,2025-06-26,634.13,Wallet
7699,1040,2025-07-28,571.78,Card
7700,1040,2025-09-28,611.86,UPI
7701,1040,2025-10-22,465.09,NetBanking
7702,1040,2025-11-20,629.83,Wallet
7703,1041,2023-07-12,634.51,NetBanking
7704,1041,2023-09-06,537.9,Wallet
7705,1041,2023-10-08,747.44,Wallet
7706,1041,2023-11-04,716.19,NetBanking
7707,1041,2023-12-31,600.96,Card
7708,1041,2024-01-30,647.51,Card
7709,1041,2024-03-04,553.59,UPI
7710,1041,2024-04-27,617.37,NetBanking
7711,1041,2024-06-01,630.99,UPI
7712,1042,2025-05-03,564.34,Wallet
7713,1043,2023-04-07,275.5,NetBanking
7714,1043,2023-06-08,283.29,UPI
7715,1043,2023-07-04,251.72,Wallet
7716,1043,2023-08-13,305.56,Card
7717,1043,2023-09-09,274.51,Card
7718,1043,2023-10-08,295.62,Wallet
7719,1043,2023-11-06,280.65,UPI
7720,1043,2024-02-08,314.5,Card
7721,1043,2024-03-11,314.84,Wallet
7722,1044,2024-01-09,307.69,UPI
7723,1044,2024-02-11,331.62,Wallet
7724,1044,2024-04-16,299.27,Card
7725,1045,2024-06-08,611.51,Card
7726,1045,2024-07-04,705.56,Card
7727,1045,2024-08-10,528.07,NetBanking
7728,1045,2024-09-10,616.11,UPI
7729,1045,2024-10-05,617.09,NetBanking
7730,1046,2025-06-22,290.77,Wallet
7731,1046,2025-07-21,327.94,Card
7732,1046,2025-08-18,268.26,Wallet
7733,1047,2023-12-30,900.73,Card
7734,1047,2024-01-27,823.16,UPI
7735,1047,2024-03-06,1124.15,Wallet
7736,1047,2024-03-30,1110.34,NetBanking
7737,1048,2025-06-20,309.62,NetBanking
7738,1048,2025-07-24,302.96,Wallet
7739,1048,2025-10-22,320.86,UPI
7740,1048,2025-11-23,321.68,UPI
7741,1049,2024-11-30,599.83,Wallet
7742,1049,2025-01-04,654.31,UPI
7743,1049,2025-01-27,446.51,UPI
7744,1049,2025-02-28,598.56,NetBanking
7745,1049,2025-05-05,826.06,Card
7746,1049,2025-07-02,580.21,Wallet
7747,1049,2025-07-26,543.93,Card
7748,1049,2025-09-03,682.56,Card
7749,1049,2025-09-26,525.09,Wallet
7750,1049,2025-10-31,668.44,NetBanking
7751,1049,2025-11-30,657.85,NetBanking
7752,1049,2025-12-29,601.94,Wallet
7753,1049,2026-03-01,596.33,Wallet
7754,1050,2023-10-11,585.04,UPI
7755,1050,2023-11-16,629.82,NetBanking
7756,1050,2023-12-16,538.01,NetBanking
7757,1050,2024-01-14,641.88,Wallet
7758,1050,2024-02-16,472.61,Wallet
7759,1050,2024-03-10,508.71,Card
7760,1050,2024-04-14,458.12,Card
7761,1050,2024-06-07,550.59,Card
7762,1050,2024-07-05,456.06,NetBanking
7763,1050,2024-09-07,432.74,Card
7764,1050,2024-10-03,653.48,Wallet
7765,1051,2023-08-21,244.05,NetBanking
7766,1051,2023-09-16,297.67,Card
7767,1051,2023-10-19,296.77,Card
7768,1051,2023-12-13,300.15,Wallet
7769,1051,2024-01-19,296.13,NetBanking
7770,1051,2024-02-10,238.92,Card
7771,1051,2024-03-15,320.72,NetBanking
7772,1051,2024-04-16,273.35,UPI
7773,1051,2024-05-11,333.29,Wallet
7774,1051,2024-06-12,283.97,Card
7775,1051,2024-07-10,333.36,NetBanking
7776,1052,2025-05-23,693.22,UPI
7777,1052,2025-07-16,554.85,Card
7778,1052,2025-08-22,594.75,UPI
7779,1053,2023-07-16,864.83,NetBanking
7780,1053,2023-08-17,830.53,UPI
7781,1053,2023-09-23,1079.6,NetBanking
7782,1053,2023-10-15,727.16,UPI
7783,1053,2023-11-22,1126.98,UPI
7784,1053,2023-12-20,1082.12,UPI
7785,1053,2024-01-14,944.01,Wallet
7786,1053,2024-02-18,998.26,Card
7787,1053,2024-03-10,1025.64,NetBanking
7788,1054,2024-11-04,306.0,NetBanking
7789,1054,2024-12-03,242.34,Card
7790,1054,2025-01-05,246.31,NetBanking
7791,1055,2023-04-06,765.81,NetBanking
7792,1055,2023-05-07,771.79,Wallet
7793,1055,2023-06-10,939.85,UPI
7794,1055,2023-07-10,1120.9,UPI
7795,1055,2023-08-11,808.34,UPI
7796,1055,2023-09-05,1006.13,UPI
7797,1055,2023-10-30,828.96,NetBanking
7798,1055,2023-12-08,1154.95,Card
7799,1055,2023-12-31,810.27,Card
7800,1055,2024-01-28,1065.72,Wallet
7801,1055,2024-03-09,1095.6,NetBanking
7802,1055,2024-04-06,847.21,UPI
7803,1055,2024-05-31,1072.87,Wallet
7804,1055,2024-07-05,1123.19,Card
7805,1055,2024-07-31,1033.5,Card
7806,1056,2024-11-09,761.27,Wallet
7807,1056,2024-12-03,517.34,Card
7808,1056,2025-01-06,564.36,UPI
7809,1056,2025-02-06,572.68,NetBanking
7810,1057,2023-03-12,301.72,NetBanking
7811,1057,2023-04-05,253.16,UPI
7812,1057,2023-05-07,311.75,Wallet
7813,1057,2023-06-09,320.3,NetBanking
7814,1057,2023-08-01,245.62,Wallet
7815,1057,2023-09-09,256.41,NetBanking
7816,1057,2023-10-02,364.48,UPI
7817,1057,2023-10-29,280.78,Card
7818,1057,2023-12-05,288.66,NetBanking
7819,1057,2023-12-28,305.02,Card
7820,1057,2024-02-02,277.51,Card
7821,1058,2024-09-26,269.27,UPI
7822,1058,2024-12-05,330.41,Wallet
7823,1058,2025-01-01,303.84,NetBanking
7824,1058,2025-01-28,314.05,Card
7825,1058,2025-04-30,280.27,Card
7826,1059,2023-03-01,276.72,UPI
7827,1059,2023-03-30,338.99,UPI
7828,1059,2023-05-21,254.98,UPI
7829,1059,2023-07-01,291.06,NetBanking
7830,1059,2023-07-23,294.41,NetBanking
7831,1059,2023-08-26,295.17,Wallet
7832,1059,2023-09-19,264.87,NetBanking
7833,1059,2023-10-21,298.24,Wallet
7834,1060,2024-02-14,595.12,Card
7835,1060,2024-03-09,486.23,Wallet
7836,1060,2024-05-18,480.92,Card
7837,1061,2025-03-01,616.68,Wallet
7838,1061,2025-04-05,610.34,UPI
7839,1061,2025-06-02,642.22,Wallet
7840,1061,2025-07-05,560.79,Wallet
7841,1061,2025-08-27,600.13,Card
7842,1061,2025-10-03,671.07,Wallet
7843,1061,2025-10-27,691.68,Wallet
7844,1061,2025-12-03,750.49,NetBanking
7845,1061,2025-12-27,523.91,Wallet
7846,1061,2026-01-24,579.98,Wallet
7847,1061,2026-02-26,682.77,Card
7848,1061,2026-03-27,681.75,Wallet
7849,1062,2023-01-06,1111.3,Wallet
7850,1062,2023-02-14,891.98,NetBanking
7851,1062,2023-04-11,1036.46,Wallet
7852,1062,2023-05-15,1117.74,Wallet
7853,1062,2023-06-08,957.2,Wallet
7854,1062,2023-07-05,1013.14,Wallet
7855,1062,2023-08-10,1223.34,Card
7856,1062,2023-09-05,829.99,UPI
7857,1062,2023-10-08,922.28,Wallet
7858,1062,2023-12-06,1016.17,Card
7859,1063,2024-04-18,925.96,Wallet
7860,1063,2024-06-18,991.3,Card
7861,1063,2024-07-15,865.86,NetBanking
7862,1063,2024-08-14,920.93,Card
7863,1063,2024-09-18,1008.51,Wallet
7864,1063,2024-10-14,1062.14,Wallet
7865,1063,2024-11-11,1056.19,Card
7866,1063,2024-12-07,1084.2,UPI
7867,1063,2025-02-14,928.95,NetBanking
7868,1064,2024-08-29,537.37,Wallet
7869,1064,2024-09-28,699.89,UPI
7870,1064,2024-10-28,597.28,Card
7871,1064,2024-11-30,603.59,Wallet
7872,1064,2025-01-01,581.71,NetBanking
7873,1064,2025-01-24,603.99,Card
7874,1064,2025-03-05,495.68,Card
7875,1064,2025-03-28,544.24,Card
7876,1064,2025-05-03,566.67,NetBanking
7877,1064,2025-05-31,653.69,Card
7878,1064,2025-06-28,691.12,NetBanking
7879,1065,2024-11-14,568.01,Card
7880,1065,2025-01-18,522.03,NetBanking
7881,1065,2025-02-17,497.61,Wallet
7882,1065,2025-03-12,649.42,Card
7883,1065,2025-04-19,611.81,NetBanking
7884,1065,2025-05-13,687.19,UPI
7885,1065,2025-06-20,602.2,Card
7886,1065,2025-08-16,506.76,Wallet
7887,1065,2025-09-09,621.82,Card
7888,1066,2025-04-12,274.46,Card
7889,1066,2025-06-17,317.55,Card
7890,1067,2024-06-24,691.23,UPI
7891,1067,2024-07-28,577.9,NetBanking
7892,1068,2024-03-13,226.14,Card
7893,1068,2024-04-20,251.22,Wallet
7894,1068,2024-05-15,274.2,NetBanking
7895,1068,2024-06-18,304.2,Card
7896,1068,2024-07-19,287.98,Card
7897,1068,2024-09-10,322.21,Card
7898,1068,2024-10-15,276.52,Card
7899,1068,2024-11-12,269.86,UPI
7900,1068,2024-12-11,318.77,UPI
7901,1069,2025-04-24,560.63,UPI
7902,1069,2025-05-20,641.54,Card
7903,1069,2025-06-21,558.35,UPI
7904,1069,2025-07-27,506.13,NetBanking
7905,1069,2025-09-25,609.45,Wallet
7906,1069,2025-10-18,556.29,Wallet
7907,1069,2025-11-23,687.31,UPI
7908,1069,2025-12-18,546.96,UPI
7909,1069,2026-01-19,591.18,Card
7910,1069,2026-02-20,644.98,NetBanking
7911,1069,2026-03-24,678.31,Wallet
7912,1069,2026-05-19,629.76,Card
7913,1069,2026-06-11,611.79,UPI
7914,1069,2026-07-16,568.0,UPI
7915,1070,2024-05-30,249.04,UPI
7916,1070,2024-06-29,319.81,NetBanking
7917,1070,2024-08-06,290.56,Card
7918,1070,2024-08-29,262.39,UPI
7919,1070,2024-09-24,300.27,Wallet
7920,1070,2024-10-30,312.74,NetBanking
7921,1070,2024-12-02,292.8,Card
7922,1070,2025-01-02,292.63,Wallet
7923,1070,2025-01-28,302.35,UPI
7924,1070,2025-02-24,292.16,NetBanking
7925,1070,2025-03-29,349.59,Card
7926,1070,2025-05-02,315.88,Wallet
7927,1070,2025-05-29,305.24,Wallet
7928,1071,2024-10-17,263.86,UPI
7929,1071,2024-11-06,341.36,Wallet
7930,1071,2024-12-14,323.47,NetBanking
7931,1071,2025-01-07,272.84,Wallet
7932,1071,2025-02-12,309.56,Wallet
7933,1071,2025-03-06,303.43,Wallet
7934,1072,2023-08-23,291.57,UPI
7935,1072,2023-09-29,286.3,NetBanking
7936,1072,2023-10-30,243.72,UPI
7937,1072,2023-12-30,398.18,Wallet
7938,1072,2024-01-23,367.1,Wallet
7939,1072,2024-02-23,411.39,NetBanking
7940,1072,2024-03-21,260.29,Card
7941,1072,2024-04-17,297.8,Wallet
7942,1072,2024-05-24,315.69,NetBanking
7943,1073,2024-06-09,294.57,NetBanking
7944,1073,2024-07-09,292.77,Card
7945,1073,2024-08-17,334.13,NetBanking
7946,1074,2023-12-18,565.1,Wallet
7947,1074,2024-01-12,571.7,Card
7948,1075,2023-04-27,642.57,Card
7949,1075,2023-06-26,749.72,Wallet
7950,1075,2023-07-19,552.08,Card
7951,1075,2023-08-23,576.33,UPI
7952,1075,2023-09-13,506.34,NetBanking
7953,1075,2023-10-23,691.12,UPI
7954,1075,2023-11-19,571.36,Wallet
7955,1075,2023-12-22,614.4,NetBanking
7956,1075,2024-01-17,497.79,NetBanking
7957,1075,2024-02-11,725.48,Card
7958,1075,2024-03-17,750.17,NetBanking
7959,1075,2024-04-12,578.17,NetBanking
7960,1076,2024-07-05,567.94,NetBanking
7961,1076,2024-08-03,691.16,UPI
7962,1076,2024-09-04,590.89,Card
7963,1076,2024-09-30,628.97,UPI
7964,1076,2024-11-30,576.56,Card
7965,1076,2024-12-28,608.37,NetBanking
7966,1076,2025-02-05,640.33,UPI
7967,1076,2025-04-02,701.93,Card
7968,1076,2025-04-29,469.29,Wallet
7969,1076,2025-06-05,643.15,UPI
7970,1076,2025-06-24,615.84,NetBanking
7971,1077,2023-03-26,491.01,Card
7972,1077,2023-04-22,452.5,Wallet
7973,1077,2023-05-20,622.17,Wallet
7974,1077,2023-06-17,598.52,Wallet
7975,1077,2023-07-22,680.9,UPI
7976,1077,2023-08-22,559.43,Card
7977,1077,2023-09-26,645.87,Wallet
7978,1078,2025-01-01,628.24,NetBanking
7979,1078,2025-03-06,560.81,Wallet
7980,1078,2025-04-03,720.41,NetBanking
7981,1078,2025-05-03,496.96,Wallet
7982,1078,2025-06-03,456.69,Card
7983,1078,2025-06-30,663.1,Card
7984,1078,2025-07-31,661.3,Wallet
7985,1078,2025-09-07,544.57,Wallet
7986,1078,2025-10-02,568.95,NetBanking
7987,1079,2025-04-25,265.06,NetBanking
7988,1080,2023-03-24,352.16,Card
7989,1080,2023-05-18,294.44,Wallet
7990,1080,2023-06-19,337.56,NetBanking
7991,1080,2023-07-12,268.71,Card
7992,1080,2023-08-15,319.37,UPI
7993,1080,2023-09-19,275.31,Card
7994,1080,2023-10-11,219.65,NetBanking
7995,1080,2023-11-19,283.99,NetBanking
7996,1080,2023-12-17,242.3,Wallet
7997,1080,2024-01-08,282.83,Wallet
7998,1080,2024-03-13,302.84,Wallet
7999,1080,2024-04-08,294.72,Card
8000,1080,2024-05-09,321.84,Wallet
8001,1081,2025-04-10,715.72,Card
8002,1081,2025-05-10,585.64,NetBanking
8003,1081,2025-06-07,737.72,Wallet
8004,1081,2025-08-08,430.69,UPI
8005,1081,2025-11-03,605.29,Card
8006,1081,2025-12-10,759.28,Card
8007,1081,2026-01-01,533.95,Wallet
8008,1082,2023-09-09,569.14,UPI
8009,1083,2023-03-20,273.07,UPI
8010,1083,2023-04-18,298.38,Wallet
8011,1083,2023-06-22,262.91,NetBanking
8012,1083,2023-07-17,317.38,UPI
8013,1084,2023-05-11,265.79,NetBanking
8014,1084,2023-06-02,298.26,NetBanking
8015,1084,2023-07-10,240.84,UPI
8016,1084,2023-08-03,287.68,Card
8017,1084,2023-09-03,259.16,Wallet
8018,1084,2023-10-03,318.79,Card
8019,1084,2023-11-04,306.37,Wallet
8020,1084,2023-12-04,327.44,Card
8021,1084,2023-12-27,329.55,Wallet
8022,1084,2024-02-04,320.86,UPI
8023,1085,2023-08-07,247.14,Card
8024,1086,2023-10-04,628.23,Card
8025,1086,2023-11-05,689.06,Card
8026,1087,2023-03-07,349.73,NetBanking
8027,1087,2023-04-02,294.7,Wallet
8028,1087,2023-05-02,242.92,Card
8029,1087,2023-06-29,330.17,Wallet
8030,1087,2023-07-25,276.1,NetBanking
8031,1087,2023-08-27,313.52,NetBanking
8032,1087,2023-09-25,318.17,Wallet
8033,1087,2023-10-24,304.88,NetBanking
8034,1088,2023-12-21,564.76,NetBanking
8035,1088,2024-01-20,651.09,NetBanking
8036,1088,2024-03-20,635.53,Wallet
8037,1088,2024-04-14,741.8,Card
8038,1088,2024-05-23,811.88,NetBanking
8039,1088,2024-06-18,671.46,UPI
8040,1088,2024-07-20,624.47,NetBanking
8041,1088,2024-08-20,545.97,NetBanking
8042,1089,2023-05-22,863.55,NetBanking
8043,1089,2023-06-16,926.59,Wallet
8044,1089,2023-07-17,851.9,Wallet
8045,1089,2023-08-16,925.12,NetBanking
8046,1089,2023-09-21,1115.42,NetBanking
8047,1089,2023-10-14,954.57,UPI
8048,1089,2023-11-13,935.46,Wallet
8049,1089,2023-12-22,1132.0,Wallet
8050,1089,2024-01-14,1058.95,Wallet
8051,1089,2024-02-16,1039.2,Card
8052,1090,2025-04-15,269.39,UPI
8053,1090,2025-05-17,287.24,UPI
8054,1090,2025-06-12,278.72,Wallet
8055,1090,2025-07-10,303.07,Wallet
8056,1090,2025-09-08,325.96,UPI
8057,1090,2025-10-13,219.35,UPI
8058,1090,2025-11-16,316.02,Wallet
8059,1090,2025-12-07,311.9,Wallet
8060,1090,2026-01-12,303.14,UPI
8061,1090,2026-02-09,400.0,NetBanking
8062,1090,2026-03-10,299.16,Card
8063,1091,2023-02-20,1118.61,NetBanking
8064,1091,2023-03-23,1016.78,Card
8065,1091,2023-04-25,1144.39,NetBanking
8066,1091,2023-05-21,1170.75,NetBanking
8067,1091,2023-06-25,1088.81,Card
8068,1091,2023-07-26,1202.44,NetBanking
8069,1091,2023-08-20,1076.87,NetBanking
8070,1091,2023-09-21,1162.56,Card
8071,1091,2023-10-26,1014.45,UPI
8072,1091,2023-11-25,1015.95,Card
8073,1091,2024-01-21,821.82,Card
8074,1091,2024-04-16,1111.45,NetBanking
8075,1091,2024-05-17,810.15,NetBanking
8076,1091,2024-06-11,814.14,Wallet
8077,1092,2024-08-27,494.86,Wallet
8078,1092,2024-09-24,658.49,NetBanking
8079,1092,2024-10-31,605.74,NetBanking
8080,1092,2024-11-28,704.12,NetBanking
8081,1092,2024-12-24,510.37,Wallet
8082,1092,2025-01-22,623.48,Wallet
8083,1092,2025-02-25,699.7,Wallet
8084,1092,2025-04-03,544.4,Card
8085,1093,2023-12-03,637.61,NetBanking
8086,1093,2024-01-09,626.35,NetBanking
8087,1093,2024-02-07,575.72,Wallet
8088,1093,2024-03-05,477.37,Wallet
8089,1093,2024-04-08,619.73,Card
8090,1093,2024-05-06,570.11,Card
8091,1093,2024-06-03,642.65,Wallet
8092,1093,2024-07-09,675.32,Card
8093,1094,2023-02-04,634.46,NetBanking
8094,1094,2023-02-26,627.89,UPI
8095,1094,2023-04-07,599.48,Wallet
8096,1094,2023-05-02,524.79,Wallet
8097,1094,2023-06-06,620.21,NetBanking
8098,1094,2023-07-02,654.59,NetBanking
8099,1094,2023-08-02,601.01,Card
8100,1095,2025-04-18,656.55,UPI
8101,1095,2025-06-16,771.08,Wallet
8102,1095,2025-07-20,597.58,UPI
8103,1095,2025-08-16,530.08,UPI
8104,1095,2025-09-11,652.24,UPI
8105,1095,2025-10-21,583.07,UPI
8106,1095,2025-11-14,581.11,NetBanking
8107,1095,2026-01-16,618.84,NetBanking
8108,1096,2023-09-19,755.89,Wallet
